0.4000000059604645,0.0,0.0
0.4000000059604645,0.03600001335144043,0.0
0.4000000059604645,0.07199998199939728,0.0
0.4000000059604645,0.10799999535083771,0.0
0.4000000059604645,0.14400000870227814,0.0
0.4000000059604645,0.18000002205371857,0.0
0.4000000059604645,0.21599999070167542,0.0
0.4000000059604645,0.25200000405311584,0.0
0.4000000059604645,0.2880000174045563,0.0
0.4000000059604645,0.3240000307559967,0.0
0.4000000059604645,0.36000004410743713,0.0
0.4000000059604645,0.3959999978542328,0.0
0.36800000071525574,0.4000000059604645,0.0
0.3320000171661377,0.4000000059604645,0.0
0.29600000381469727,0.4000000059604645,0.0
0.2600000500679016,0.4000000059604645,0.0
0.2240000218153,0.4000000059604645,0.0
0.18800000846385956,0.4000000059604645,0.0
0.15199995040893555,0.4000000059604645,0.0
0.1159999892115593,0.4000000059604645,0.0
0.07999997586011887,0.4000000059604645,0.0
0.04400000721216202,0.4000000059604645,0.0
0.007999992929399014,0.4000000059604645,0.0
0.0,0.4000000059604645,0.02799997292459011
0.0,0.4000000059604645,0.06400003284215927
0.0,0.4000000059604645,0.10000000149011612
0.0,0.4000000059604645,0.13599996268749237
0.0,0.4000000059604645,0.17200003564357758
0.0,0.4000000059604645,0.20799998939037323
0.0,0.4000000059604645,0.24400006234645844
0.0,0.4000000059604645,0.2799999415874481
0.0,0.4000000059604645,0.31599998474121094
0.0,0.4000000059604645,0.351999968290329
0.0,0.4000000059604645,0.3880000114440918
0.0,0.3760000169277191,0.4000000059604645
0.0,0.34000006318092346,0.4000000059604645
0.0,0.3039999008178711,0.4000000059604645
0.0,0.2680000364780426,0.4000000059604645
0.0,0.2319999784231186,0.4000000059604645
0.0,0.1960000991821289,0.4000000059604645
0.0,0.15999995172023773,0.4000000059604645
0.0,0.12399997562170029,0.4000000059604645
0.0,0.08800001442432404,0.4000000059604645
0.0,0.05200004577636719,0.4000000059604645
